AgBAL001	 Pop_0 	Agerm1_02 	170 	176
AgBPA027	 Pop_0 	T7 	198 	188
AgBPA028	 Pop_0 	T7 	204 	196
AgBPB001	 Pop_0 	T7 	190 	184
AgBPB002	 Pop_0 	T7 	200 	194
AgBPB003	 Pop_0 	T7 	198 	194
AgBPB004	 Pop_0 	T7 	196 	196
AgBPB005	 Pop_0 	T7 	202 	200
AgBPB006	 Pop_0 	T7 	210 	196
AgBPB007	 Pop_0 	T7 	202 	184
AgBPB008	 Pop_0 	T7 	200 	194
AgBPB009	 Pop_0 	T7 	194 	184
AgBPB010	 Pop_0 	T7 	200 	184
AgBPB011	 Pop_0 	T7 	212 	212
AgBPB012	 Pop_0 	T7 	200 	186
AgBPB013	 Pop_0 	T7 	210 	206
AgBPB014	 Pop_0 	T7 	206 	196
AgBPB015	 Pop_0 	T7 	216 	184
AgBPB016	 Pop_0 	T7 	184 	184
AgBPB017	 Pop_0 	T7 	194 	184
AgBPB018	 Pop_0 	T7 	200 	194
AgBPB019	 Pop_0 	T7 	208 	192
AgBPB020	 Pop_0 	T7 	224 	202
AgBPB021	 Pop_0 	T7 	218 	190
AgBPB022	 Pop_0 	T7 	220 	184
AgBPB023	 Pop_0 	T7 	206 	206
AgBPB024	 Pop_0 	T7 	190 	190
AgBPB025	 Pop_0 	T7 	198 	186
AgBPB026	 Pop_0 	T7 	218 	188
AgBPB027	 Pop_0 	T7 	196 	196
AgBTM001	 Pop_1 	T7 	198 	198
AgBTM002	 Pop_1 	T7 	198 	198
AgBTM003	 Pop_1 	T7 	198 	202
AgBTM004	 Pop_1 	T7 	198 	198
AgBTM005	 Pop_1 	T7 	202 	202
AgBTM006	 Pop_1 	T7 	198 	198
AgBTM007	 Pop_1 	T7 	198 	198
AgBTM008	 Pop_1 	T7 	198 	200
AgBTM009	 Pop_1 	T7 	198 	198
AgBTM010	 Pop_1 	T7 	202 	202
AgBTM011	 Pop_1 	T7 	198 	198
AgBTM012	 Pop_1 	T7 	198 	198
AgBTM013	 Pop_1 	T7 	198 	198
AgBTM014	 Pop_1 	T7 	204 	204
AgBTM015	 Pop_1 	T7 	202 	202
AgBTM016	 Pop_1 	T7 	198 	198
AgBTM017	 Pop_1 	T7 	198 	198
AgBTM018	 Pop_1 	T7 	198 	198
AgBTM019	 Pop_1 	T7 	198 	200
AgBTM020	 Pop_1 	T7 	198 	198
AgBTM021	 Pop_1 	T7 	198 	198
AgBTM022	 Pop_1 	T7 	198 	200
AgBTM023	 Pop_1 	T7 	202 	202
AgBTM024	 Pop_1 	T7 	198 	198
AgBTM025	 Pop_1 	T7 	198 	198
AgBTM026	 Pop_1 	T7 	198 	198
AgBTM027	 Pop_1 	T7 	198 	198
AgBTM028	 Pop_1 	T7 	198 	198
AgBTM029	 Pop_1 	T7 	198 	198
AgBTM030	 Pop_1 	T7 	198 	198
AgBTM031	 Pop_1 	T7 	198 	198
AgBTM032	 Pop_1 	T7 	198 	198
AgBPN001	 Pop_0 	T7 	184 	184
AgBPN002	 Pop_0 	T7 	184 	184
AgBPN003	 Pop_0 	T7 	192 	196
AgBPN004	 Pop_0 	T7 	184 	184
AgBPN005	 Pop_0 	T7 	184 	184
AgBPN006	 Pop_0 	T7 	184 	184
AgBPN007	 Pop_0 	T7 	184 	184
AgBPN008	 Pop_0 	T7 	184 	186
AgBPN009	 Pop_0 	T7 	184 	184
AgBPN010	 Pop_0 	T7 	184 	186
AgBPN011	 Pop_0 	T7 	184 	184
AgBPN012	 Pop_0 	T7 	184 	184
AgBPN013	 Pop_0 	T7 	184 	184
AgBPN014	 Pop_0 	T7 	184 	184
AgBPN015	 Pop_0 	T7 	184 	184
AgBPN016	 Pop_0 	T7 	184 	184
AgBPN017	 Pop_0 	T7 	184 	186
AgBPN018	 Pop_0 	T7 	184 	184
AgBPN019	 Pop_0 	T7 	184 	184
AgBPN020	 Pop_0 	T7 	184 	186
AgBPN021	 Pop_0 	T7 	184 	184
AgBPN022	 Pop_0 	T7 	184 	184
AgBPN023	 Pop_0 	T7 	184 	184
AgBPN024	 Pop_0 	T7 	184 	184
AgBPN025	 Pop_0 	T7 	184 	184
AgBPN026	 Pop_0 	T7 	176 	184
AgBPN027	 Pop_0 	T7 	184 	184
AgBPN028	 Pop_0 	T7 	184 	184
AgBPN029	 Pop_0 	T7 	184 	186
AgBPR003	 Pop_0 	T7 	0 	0
AgBPR004	 Pop_0 	T7 	184 	190
AgBPR006	 Pop_0 	T7 	184 	190
AgBPR008	 Pop_0 	T7 	184 	190
AgBPR010	 Pop_0 	T7 	178 	178
AgBAL001	 Pop_0 	T8 	0 	0
AgBAL002	 Pop_0 	T8 	0 	0
AgBAL003	 Pop_0 	T8 	0 	0
AgBAL004	 Pop_0 	T8 	121 	121
AgBAL005	 Pop_0 	T8 	121 	121
AgBAL006	 Pop_0 	T8 	121 	121
AgBAL007	 Pop_0 	T8 	121 	121
AgBAL008	 Pop_0 	T8 	0 	0
AgBAL010	 Pop_0 	T8 	0 	0
AgBAL011	 Pop_0 	T8 	121 	121
AgBAL012	 Pop_0 	T8 	117 	121
AgBAL013	 Pop_0 	T8 	109 	109
AgBAL014	 Pop_0 	T8 	121 	117
AgBAL015	 Pop_0 	T8 	121 	117
AgBAL016	 Pop_0 	T8 	117 	117
AgBAL017	 Pop_0 	T8 	121 	121
AgBAL018	 Pop_0 	T8 	109 	109
AgBAL020	 Pop_0 	T8 	117 	121
AgBAL021	 Pop_0 	T8 	0 	0
AgBAL022	 Pop_0 	T8 	0 	0
AgBAL023	 Pop_0 	T8 	121 	121
AgBAL024	 Pop_0 	T8 	121 	121
AgBAL025	 Pop_0 	T8 	121 	121
AgBAL026	 Pop_0 	T8 	0 	0
AgBAL027	 Pop_0 	T8 	121 	117
AgBAL028	 Pop_0 	T8 	121 	121
AgBAL029	 Pop_0 	T8 	121 	121
AgBAL030	 Pop_0 	T8 	109 	109
AgBAL032	 Pop_0 	T8 	121 	109
AgBMR005	 Pop_0 	T8 	121 	121
AgBMR006	 Pop_0 	T8 	125 	121
AgBMR007	 Pop_0 	T8 	121 	121
AgBMR009	 Pop_0 	T8 	121 	121
AgBMR010	 Pop_0 	T8 	121 	121
AgBMR011	 Pop_0 	T8 	0 	0
AgBMR012	 Pop_0 	T8 	0 	0
AgBMR013	 Pop_0 	T8 	121 	121
AgBMR014	 Pop_0 	T8 	125 	113
AgBMR016	 Pop_0 	T8 	121 	121
AgBMR017	 Pop_0 	T8 	121 	121
AgBMR018	 Pop_0 	T8 	0 	0
AgBMR019	 Pop_0 	T8 	0 	0
AgBMR020	 Pop_0 	T8 	121 	121
AgBMR021	 Pop_0 	T8 	121 	121
AgBMR022	 Pop_0 	T8 	121 	121
AgBMR023	 Pop_0 	T8 	121 	121
AgBMR024	 Pop_0 	T8 	121 	121
AgBMR025	 Pop_0 	T8 	121 	121
AgBMR026	 Pop_0 	T8 	125 	121
AgBMR027	 Pop_0 	T8 	121 	121
AgBMR029	 Pop_0 	T8 	121 	121
AgBMR030	 Pop_0 	T8 	121 	121
AgBMR031	 Pop_0 	T8 	121 	121
AgBMR032	 Pop_0 	T8 	121 	117
AgBMR033	 Pop_0 	T8 	121 	121
AgBMR034	 Pop_0 	T8 	121 	121
AgBMR035	 Pop_0 	T8 	121 	121
AgBMR036	 Pop_0 	T8 	121 	121
AgBMR037	 Pop_0 	T8 	121 	121
AgBMR038	 Pop_0 	T8 	121 	121
AgBPA001	 Pop_0 	T8 	0 	0
AgBPA002	 Pop_0 	T8 	121 	121
AgBPA003	 Pop_0 	T8 	121 	121
AgBPA004	 Pop_0 	T8 	121 	121
AgBPA005	 Pop_0 	T8 	0 	0
AgBPA006	 Pop_0 	T8 	0 	0
AgBPA007	 Pop_0 	T8 	121 	121
AgBPA008	 Pop_0 	T8 	0 	0
AgBPA009	 Pop_0 	T8 	121 	121
AgBPA010	 Pop_0 	T8 	0 	0
AgBPA011	 Pop_0 	T8 	121 	121
AgBPA012	 Pop_0 	T8 	121 	121
AgBPA013	 Pop_0 	T8 	0 	0
AgBPA014	 Pop_0 	T8 	121 	121
AgBPA015	 Pop_0 	T8 	0 	0
AgBPA016	 Pop_0 	T8 	0 	0
AgBPA017	 Pop_0 	T8 	0 	0
AgBPA018	 Pop_0 	T8 	0 	0
AgBPA019	 Pop_0 	T8 	121 	121
AgBPA020	 Pop_0 	T8 	121 	121
AgBPA021	 Pop_0 	T8 	0 	0
AgBPA022	 Pop_0 	T8 	0 	0
AgBPA023	 Pop_0 	T8 	0 	0
AgBPA024	 Pop_0 	T8 	121 	121
AgBPA025	 Pop_0 	T8 	0 	0
AgBPA026	 Pop_0 	T8 	121 	121
AgBPA027	 Pop_0 	T8 	0 	0
AgBPA028	 Pop_0 	T8 	0 	0
AgBPB001	 Pop_0 	T8 	0 	0
AgBPB002	 Pop_0 	T8 	0 	0
AgBPB003	 Pop_0 	T8 	121 	121
AgBPB004	 Pop_0 	T8 	125 	125
AgBPB005	 Pop_0 	T8 	121 	121
AgBPB006	 Pop_0 	T8 	121 	121
AgBPB007	 Pop_0 	T8 	0 	0
AgBPB008	 Pop_0 	T8 	0 	0
AgBPB009	 Pop_0 	T8 	121 	121
AgBPB010	 Pop_0 	T8 	121 	121
AgBPB011	 Pop_0 	T8 	0 	0
AgBPB012	 Pop_0 	T8 	121 	121
AgBPB013	 Pop_0 	T8 	121 	121
AgBPB014	 Pop_0 	T8 	121 	121
AgBPB015	 Pop_0 	T8 	121 	121
AgBPB016	 Pop_0 	T8 	121 	121
AgBPB017	 Pop_0 	T8 	121 	121
AgBPB018	 Pop_0 	T8 	121 	121
AgBPB019	 Pop_0 	T8 	121 	121
AgBPB020	 Pop_0 	T8 	121 	121
AgBPB021	 Pop_0 	T8 	121 	121
AgBPB022	 Pop_0 	T8 	121 	121
AgBPB023	 Pop_0 	T8 	121 	121
AgBPB024	 Pop_0 	T8 	121 	117
AgBPB025	 Pop_0 	T8 	121 	121
AgBPB026	 Pop_0 	T8 	121 	121
AgBPB027	 Pop_0 	T8 	0 	0
AgBTM001	 Pop_1 	T8 	0 	0
AgBTM002	 Pop_1 	T8 	113 	117
AgBTM003	 Pop_1 	T8 	113 	113
AgBTM004	 Pop_1 	T8 	113 	113
AgBTM005	 Pop_1 	T8 	113 	117
AgBTM006	 Pop_1 	T8 	113 	113
AgBTM007	 Pop_1 	T8 	113 	113
AgBTM008	 Pop_1 	T8 	0 	0
AgBTM009	 Pop_1 	T8 	113 	113
AgBTM010	 Pop_1 	T8 	113 	113
AgBTM011	 Pop_1 	T8 	113 	113
AgBTM012	 Pop_1 	T8 	0 	0
AgBTM013	 Pop_1 	T8 	0 	0
AgBTM014	 Pop_1 	T8 	117 	117
AgBTM015	 Pop_1 	T8 	113 	117
AgBTM016	 Pop_1 	T8 	0 	0
AgBTM017	 Pop_1 	T8 	113 	113
AgBTM018	 Pop_1 	T8 	113 	113
AgBTM019	 Pop_1 	T8 	117 	117
AgBTM020	 Pop_1 	T8 	113 	117
AgBTM021	 Pop_1 	T8 	113 	113
AgBTM022	 Pop_1 	T8 	113 	113
AgBTM023	 Pop_1 	T8 	113 	113
AgBTM024	 Pop_1 	T8 	113 	117
AgBTM025	 Pop_1 	T8 	113 	113
AgBTM026	 Pop_1 	T8 	0 	0
AgBTM027	 Pop_1 	T8 	113 	113
AgBTM028	 Pop_1 	T8 	113 	113
AgBTM029	 Pop_1 	T8 	113 	113
AgBTM030	 Pop_1 	T8 	113 	113
AgBTM031	 Pop_1 	T8 	0 	0
AgBTM032	 Pop_1 	T8 	0 	0
AgBPN001	 Pop_0 	T8 	117 	121
AgBPN002	 Pop_0 	T8 	121 	121
AgBPN003	 Pop_0 	T8 	121 	121
AgBPN004	 Pop_0 	T8 	117 	121
AgBPN005	 Pop_0 	T8 	121 	121
AgBPN006	 Pop_0 	T8 	121 	121
AgBPN007	 Pop_0 	T8 	0 	0
AgBPN008	 Pop_0 	T8 	121 	121
AgBPN009	 Pop_0 	T8 	121 	121
AgBPN010	 Pop_0 	T8 	121 	121
AgBPN011	 Pop_0 	T8 	121 	121
AgBPN012	 Pop_0 	T8 	121 	121
AgBPN013	 Pop_0 	T8 	0 	0
AgBPN014	 Pop_0 	T8 	121 	121
AgBPN015	 Pop_0 	T8 	117 	121
AgBPN016	 Pop_0 	T8 	117 	117
AgBPN017	 Pop_0 	T8 	117 	121
AgBPN018	 Pop_0 	T8 	121 	121
AgBPN019	 Pop_0 	T8 	121 	121
AgBPN020	 Pop_0 	T8 	0 	0
AgBPN021	 Pop_0 	T8 	121 	121
AgBPN022	 Pop_0 	T8 	121 	121
AgBPN023	 Pop_0 	T8 	117 	121
AgBPN024	 Pop_0 	T8 	121 	121
AgBPN025	 Pop_0 	T8 	121 	121
AgBPN026	 Pop_0 	T8 	121 	121
AgBPN027	 Pop_0 	T8 	121 	121
AgBPN028	 Pop_0 	T8 	117 	121
AgBPN029	 Pop_0 	T8 	121 	121
AgBPR003	 Pop_0 	T8 	0 	0
AgBPR004	 Pop_0 	T8 	121 	121
AgBPR006	 Pop_0 	T8 	113 	121
AgBPR008	 Pop_0 	T8 	113 	113
AgBPR010	 Pop_0 	T8 	109 	109
AgBAL001	 Pop_0 	Aschau1_01 	0 	0
AgBAL002	 Pop_0 	Aschau1_01 	209 	209
AgBAL003	 Pop_0 	Aschau1_01 	207 	211
AgBAL004	 Pop_0 	Aschau1_01 	205 	205
AgBAL005	 Pop_0 	Aschau1_01 	209 	209
AgBAL006	 Pop_0 	Aschau1_01 	207 	207
AgBAL007	 Pop_0 	Aschau1_01 	209 	209
AgBAL008	 Pop_0 	Aschau1_01 	209 	211
AgBAL010	 Pop_0 	Aschau1_01 	205 	209
AgBAL011	 Pop_0 	Aschau1_01 	207 	207
AgBAL012	 Pop_0 	Aschau1_01 	205 	207
AgBAL013	 Pop_0 	Aschau1_01 	207 	219
AgBAL014	 Pop_0 	Aschau1_01 	205 	211
AgBAL015	 Pop_0 	Aschau1_01 	207 	207
AgBAL016	 Pop_0 	Aschau1_01 	209 	211
AgBAL017	 Pop_0 	Aschau1_01 	205 	207
AgBAL018	 Pop_0 	Aschau1_01 	207 	209
AgBAL020	 Pop_0 	Aschau1_01 	207 	207
AgBAL021	 Pop_0 	Aschau1_01 	203 	205
AgBAL022	 Pop_0 	Aschau1_01 	0 	0
AgBAL023	 Pop_0 	Aschau1_01 	207 	209
AgBAL024	 Pop_0 	Aschau1_01 	205 	205
AgBAL025	 Pop_0 	Aschau1_01 	205 	209
AgBAL026	 Pop_0 	Aschau1_01 	205 	211
AgBAL027	 Pop_0 	Aschau1_01 	0 	0
AgBAL028	 Pop_0 	Aschau1_01 	0 	0
AgBAL029	 Pop_0 	Aschau1_01 	205 	211
AgBAL030	 Pop_0 	Aschau1_01 	209 	221
AgBAL032	 Pop_0 	Aschau1_01 	207 	223
AgBMR005	 Pop_0 	Aschau1_01 	0 	0
AgBMR006	 Pop_0 	Aschau1_01 	209 	211
AgBMR007	 Pop_0 	Aschau1_01 	211 	211
AgBMR009	 Pop_0 	Aschau1_01 	0 	0
AgBMR010	 Pop_0 	Aschau1_01 	0 	0
AgBMR011	 Pop_0 	Aschau1_01 	211 	211
AgBMR012	 Pop_0 	Aschau1_01 	0 	0
AgBMR013	 Pop_0 	Aschau1_01 	211 	213
AgBMR014	 Pop_0 	Aschau1_01 	213 	215
AgBMR016	 Pop_0 	Aschau1_01 	0 	0
AgBMR017	 Pop_0 	Aschau1_01 	209 	211
AgBMR018	 Pop_0 	Aschau1_01 	207 	209
AgBMR019	 Pop_0 	Aschau1_01 	209 	211
AgBMR020	 Pop_0 	Aschau1_01 	0 	0
AgBMR021	 Pop_0 	Aschau1_01 	209 	211
AgBMR022	 Pop_0 	Aschau1_01 	0 	0
AgBMR023	 Pop_0 	Aschau1_01 	0 	0
AgBMR024	 Pop_0 	Aschau1_01 	209 	211
AgBMR025	 Pop_0 	Aschau1_01 	211 	211
AgBMR026	 Pop_0 	Aschau1_01 	0 	0
AgBMR027	 Pop_0 	Aschau1_01 	0 	0
AgBMR029	 Pop_0 	Aschau1_01 	0 	0
AgBMR030	 Pop_0 	Aschau1_01 	0 	0
AgBMR031	 Pop_0 	Aschau1_01 	0 	0
AgBMR032	 Pop_0 	Aschau1_01 	0 	0
AgBMR033	 Pop_0 	Aschau1_01 	211 	211
AgBMR034	 Pop_0 	Aschau1_01 	207 	211
AgBMR035	 Pop_0 	Aschau1_01 	209 	211
AgBMR036	 Pop_0 	Aschau1_01 	205 	209
AgBMR037	 Pop_0 	Aschau1_01 	209 	211
AgBMR038	 Pop_0 	Aschau1_01 	209 	215
AgBPA001	 Pop_0 	Aschau1_01 	0 	0
AgBPA002	 Pop_0 	Aschau1_01 	209 	211
AgBPA003	 Pop_0 	Aschau1_01 	209 	209
AgBPA004	 Pop_0 	Aschau1_01 	209 	209
AgBPA005	 Pop_0 	Aschau1_01 	0 	0
AgBPA006	 Pop_0 	Aschau1_01 	0 	0
AgBPA007	 Pop_0 	Aschau1_01 	209 	209
AgBPA008	 Pop_0 	Aschau1_01 	207 	209
AgBPA009	 Pop_0 	Aschau1_01 	209 	209
AgBPA010	 Pop_0 	Aschau1_01 	209 	209
AgBPA011	 Pop_0 	Aschau1_01 	209 	209
AgBPA012	 Pop_0 	Aschau1_01 	209 	209
AgBPA013	 Pop_0 	Aschau1_01 	207 	209
AgBPA014	 Pop_0 	Aschau1_01 	209 	209
AgBPA015	 Pop_0 	Aschau1_01 	209 	211
AgBPA016	 Pop_0 	Aschau1_01 	0 	0
AgBPA017	 Pop_0 	Aschau1_01 	217 	217
AgBPA018	 Pop_0 	Aschau1_01 	209 	211
AgBPA019	 Pop_0 	Aschau1_01 	209 	209
AgBPA020	 Pop_0 	Aschau1_01 	207 	209
AgBPA021	 Pop_0 	Aschau1_01 	209 	211
AgBPA022	 Pop_0 	Aschau1_01 	209 	209
AgBPA023	 Pop_0 	Aschau1_01 	209 	209
AgBPA024	 Pop_0 	Aschau1_01 	205 	211
AgBPA025	 Pop_0 	Aschau1_01 	209 	211
AgBPA026	 Pop_0 	Aschau1_01 	211 	211
AgBPA027	 Pop_0 	Aschau1_01 	209 	211
AgBPA028	 Pop_0 	Aschau1_01 	0 	0
AgBPB001	 Pop_0 	Aschau1_01 	0 	0
AgBPB002	 Pop_0 	Aschau1_01 	211 	211
AgBPB003	 Pop_0 	Aschau1_01 	211 	211
AgBPB004	 Pop_0 	Aschau1_01 	0 	0
AgBPB005	 Pop_0 	Aschau1_01 	0 	0
AgBPB006	 Pop_0 	Aschau1_01 	209 	211
AgBPB007	 Pop_0 	Aschau1_01 	0 	0
AgBPB008	 Pop_0 	Aschau1_01 	209 	213
AgBPB009	 Pop_0 	Aschau1_01 	205 	211
AgBPB010	 Pop_0 	Aschau1_01 	209 	211
AgBPB011	 Pop_0 	Aschau1_01 	207 	211
AgBPB012	 Pop_0 	Aschau1_01 	0 	0
AgBPB013	 Pop_0 	Aschau1_01 	207 	211
AgBPB014	 Pop_0 	Aschau1_01 	205 	211
AgBPB015	 Pop_0 	Aschau1_01 	211 	211
AgBPB016	 Pop_0 	Aschau1_01 	209 	211
AgBPB017	 Pop_0 	Aschau1_01 	0 	0
AgBPB018	 Pop_0 	Aschau1_01 	0 	0
AgBPB019	 Pop_0 	Aschau1_01 	209 	211
AgBPB020	 Pop_0 	Aschau1_01 	215 	215
AgBPB021	 Pop_0 	Aschau1_01 	0 	0
AgBPB022	 Pop_0 	Aschau1_01 	209 	211
AgBPB023	 Pop_0 	Aschau1_01 	207 	209
AgBPB024	 Pop_0 	Aschau1_01 	211 	211
AgBPB025	 Pop_0 	Aschau1_01 	207 	211
AgBPB026	 Pop_0 	Aschau1_01 	209 	211
AgBPB027	 Pop_0 	Aschau1_01 	0 	0
AgBTM001	 Pop_1 	Aschau1_01 	207 	207
AgBTM002	 Pop_1 	Aschau1_01 	207 	207
AgBTM003	 Pop_1 	Aschau1_01 	207 	207
AgBTM004	 Pop_1 	Aschau1_01 	207 	207
AgBTM005	 Pop_1 	Aschau1_01 	207 	207
AgBTM006	 Pop_1 	Aschau1_01 	207 	207
AgBTM007	 Pop_1 	Aschau1_01 	207 	207
AgBTM008	 Pop_1 	Aschau1_01 	207 	207
AgBTM009	 Pop_1 	Aschau1_01 	207 	207
AgBTM010	 Pop_1 	Aschau1_01 	207 	207
AgBTM011	 Pop_1 	Aschau1_01 	207 	207
AgBTM012	 Pop_1 	Aschau1_01 	207 	207
AgBTM013	 Pop_1 	Aschau1_01 	207 	207
AgBTM014	 Pop_1 	Aschau1_01 	207 	207
AgBTM015	 Pop_1 	Aschau1_01 	207 	207
AgBTM016	 Pop_1 	Aschau1_01 	207 	207
AgBTM017	 Pop_1 	Aschau1_01 	207 	207
AgBTM018	 Pop_1 	Aschau1_01 	207 	207
AgBTM019	 Pop_1 	Aschau1_01 	207 	207
AgBTM020	 Pop_1 	Aschau1_01 	207 	207
AgBTM021	 Pop_1 	Aschau1_01 	207 	207
AgBTM022	 Pop_1 	Aschau1_01 	207 	207
AgBTM023	 Pop_1 	Aschau1_01 	207 	207
AgBTM024	 Pop_1 	Aschau1_01 	207 	207
AgBTM025	 Pop_1 	Aschau1_01 	207 	207
AgBTM026	 Pop_1 	Aschau1_01 	207 	207
AgBTM027	 Pop_1 	Aschau1_01 	207 	207
AgBTM028	 Pop_1 	Aschau1_01 	207 	207
AgBTM029	 Pop_1 	Aschau1_01 	207 	207
AgBTM030	 Pop_1 	Aschau1_01 	207 	207
AgBTM031	 Pop_1 	Aschau1_01 	207 	207
AgBTM032	 Pop_1 	Aschau1_01 	207 	207
AgBPN001	 Pop_0 	Aschau1_01 	207 	209
AgBPN002	 Pop_0 	Aschau1_01 	207 	207
AgBPN003	 Pop_0 	Aschau1_01 	209 	209
AgBPN004	 Pop_0 	Aschau1_01 	207 	209
AgBPN005	 Pop_0 	Aschau1_01 	207 	207
AgBPN006	 Pop_0 	Aschau1_01 	207 	207
AgBPN007	 Pop_0 	Aschau1_01 	205 	207
AgBPN008	 Pop_0 	Aschau1_01 	207 	207
AgBPN009	 Pop_0 	Aschau1_01 	209 	209
AgBPN010	 Pop_0 	Aschau1_01 	209 	213
AgBPN011	 Pop_0 	Aschau1_01 	205 	205
AgBPN012	 Pop_0 	Aschau1_01 	207 	209
AgBPN013	 Pop_0 	Aschau1_01 	207 	207
AgBPN014	 Pop_0 	Aschau1_01 	207 	207
AgBPN015	 Pop_0 	Aschau1_01 	207 	209
AgBPN016	 Pop_0 	Aschau1_01 	207 	209
AgBPN017	 Pop_0 	Aschau1_01 	209 	209
AgBPN018	 Pop_0 	Aschau1_01 	207 	209
AgBPN019	 Pop_0 	Aschau1_01 	205 	207
AgBPN020	 Pop_0 	Aschau1_01 	205 	209
AgBPN021	 Pop_0 	Aschau1_01 	205 	205
AgBPN022	 Pop_0 	Aschau1_01 	207 	207
AgBPN023	 Pop_0 	Aschau1_01 	205 	207
AgBPN024	 Pop_0 	Aschau1_01 	207 	209
AgBPN025	 Pop_0 	Aschau1_01 	205 	205
AgBPN026	 Pop_0 	Aschau1_01 	205 	207
AgBPN027	 Pop_0 	Aschau1_01 	207 	211
AgBPN028	 Pop_0 	Aschau1_01 	205 	207
AgBPN029	 Pop_0 	Aschau1_01 	0 	0
AgBPR003	 Pop_0 	Aschau1_01 	209 	211
AgBPR004	 Pop_0 	Aschau1_01 	0 	0
AgBPR006	 Pop_0 	Aschau1_01 	0 	0
AgBPR008	 Pop_0 	Aschau1_01 	0 	0
AgBPR010	 Pop_0 	Aschau1_01 	223 	223
AgBAL001	 Pop_0 	Aschau1_02 	0 	0
AgBAL002	 Pop_0 	Aschau1_02 	136 	138
AgBAL003	 Pop_0 	Aschau1_02 	138 	140
AgBAL004	 Pop_0 	Aschau1_02 	138 	138
AgBAL005	 Pop_0 	Aschau1_02 	138 	140
AgBAL006	 Pop_0 	Aschau1_02 	136 	138
AgBAL007	 Pop_0 	Aschau1_02 	136 	140
AgBAL008	 Pop_0 	Aschau1_02 	136 	136
AgBAL010	 Pop_0 	Aschau1_02 	136 	140
AgBAL011	 Pop_0 	Aschau1_02 	136 	136
AgBAL012	 Pop_0 	Aschau1_02 	0 	0
AgBAL013	 Pop_0 	Aschau1_02 	136 	148
AgBAL014	 Pop_0 	Aschau1_02 	136 	136
AgBAL015	 Pop_0 	Aschau1_02 	138 	140
AgBAL016	 Pop_0 	Aschau1_02 	138 	140
AgBAL017	 Pop_0 	Aschau1_02 	136 	136
AgBAL018	 Pop_0 	Aschau1_02 	138 	140
AgBAL020	 Pop_0 	Aschau1_02 	136 	136
AgBAL021	 Pop_0 	Aschau1_02 	136 	138
AgBAL022	 Pop_0 	Aschau1_02 	138 	138
AgBAL023	 Pop_0 	Aschau1_02 	136 	138
AgBAL024	 Pop_0 	Aschau1_02 	0 	0
AgBAL025	 Pop_0 	Aschau1_02 	136 	140
AgBAL026	 Pop_0 	Aschau1_02 	0 	0
AgBAL027	 Pop_0 	Aschau1_02 	138 	138
AgBAL028	 Pop_0 	Aschau1_02 	0 	0
AgBAL029	 Pop_0 	Aschau1_02 	136 	140
AgBAL030	 Pop_0 	Aschau1_02 	138 	138
AgBAL032	 Pop_0 	Aschau1_02 	136 	148
AgBMR005	 Pop_0 	Aschau1_02 	136 	138
AgBMR006	 Pop_0 	Aschau1_02 	138 	138
AgBMR007	 Pop_0 	Aschau1_02 	138 	138
AgBMR009	 Pop_0 	Aschau1_02 	136 	138
AgBMR010	 Pop_0 	Aschau1_02 	138 	138
AgBMR011	 Pop_0 	Aschau1_02 	138 	138
AgBMR012	 Pop_0 	Aschau1_02 	138 	138
AgBMR013	 Pop_0 	Aschau1_02 	138 	138
AgBMR014	 Pop_0 	Aschau1_02 	138 	138
AgBMR016	 Pop_0 	Aschau1_02 	0 	0
AgBMR017	 Pop_0 	Aschau1_02 	138 	138
AgBMR018	 Pop_0 	Aschau1_02 	138 	138
AgBMR019	 Pop_0 	Aschau1_02 	138 	138
AgBMR020	 Pop_0 	Aschau1_02 	138 	138
AgBMR021	 Pop_0 	Aschau1_02 	138 	138
AgBMR022	 Pop_0 	Aschau1_02 	0 	0
AgBMR023	 Pop_0 	Aschau1_02 	138 	138
AgBMR024	 Pop_0 	Aschau1_02 	138 	138
AgBMR025	 Pop_0 	Aschau1_02 	138 	138
AgBMR026	 Pop_0 	Aschau1_02 	138 	138
AgBMR027	 Pop_0 	Aschau1_02 	138 	138
AgBMR029	 Pop_0 	Aschau1_02 	0 	0
AgBMR030	 Pop_0 	Aschau1_02 	138 	138
AgBMR031	 Pop_0 	Aschau1_02 	0 	0
AgBMR032	 Pop_0 	Aschau1_02 	0 	0
AgBMR033	 Pop_0 	Aschau1_02 	138 	138
AgBMR034	 Pop_0 	Aschau1_02 	138 	138
AgBMR035	 Pop_0 	Aschau1_02 	138 	138
AgBMR036	 Pop_0 	Aschau1_02 	138 	138
AgBMR037	 Pop_0 	Aschau1_02 	138 	138
AgBMR038	 Pop_0 	Aschau1_02 	138 	138
AgBPA001	 Pop_0 	Aschau1_02 	140 	140
AgBPA002	 Pop_0 	Aschau1_02 	138 	138
AgBPA003	 Pop_0 	Aschau1_02 	138 	138
AgBPA004	 Pop_0 	Aschau1_02 	138 	138
AgBPA005	 Pop_0 	Aschau1_02 	138 	138
AgBPA006	 Pop_0 	Aschau1_02 	0 	0
AgBPA007	 Pop_0 	Aschau1_02 	138 	138
AgBPA008	 Pop_0 	Aschau1_02 	0 	0
AgBPA009	 Pop_0 	Aschau1_02 	0 	0
AgBPA010	 Pop_0 	Aschau1_02 	140 	140
AgBPA011	 Pop_0 	Aschau1_02 	138 	140
AgBPA012	 Pop_0 	Aschau1_02 	138 	138
